STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,FLOW_TYPE,Flow type,OBS_STATUS,Observation status
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2016,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2015,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2015,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2014,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2014,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2013,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2013,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2012,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2012,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2011,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2011,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2004,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2004,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2003,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2003,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2008,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2008,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2010,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2010,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2009,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2009,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2005,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2005,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2002,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2002,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2001,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2001,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2000,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2000,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2007,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2007,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,296,ODA per capita,USD,US dollar,Q,Constant prices,2006,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,296,ODA per capita,USD,US dollar,Q,Constant prices,2006,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2006,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2006,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2007,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2007,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2000,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2000,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2001,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2001,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2002,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2002,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2005,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2005,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2009,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2009,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2010,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2010,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2008,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2008,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2003,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2003,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2004,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2004,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2011,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2011,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2012,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2012,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2013,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2013,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2014,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2014,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2015,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2015,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2016,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2016,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2017,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2017,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2018,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2018,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2019,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2019,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2020,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2020,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2021,,,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,286,ODA as percent of recipient GNI,USD,US dollar,Q,Constant prices,2021,,,,2023,,6,Millions,D,Disbursements,A,Normal value
